lake,year,month,area_m2,temp_C,source,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm
Lake Katam,2012,8, -   ,33.01854087,GSW,Sahara,north,-9.639983314,0.072723892,0,-7.35E-22
Lake Katam,2013,6,177744.51,33.08863259,GSW,Sahara,north,-12.0552001,8.82E-04,0,-7.35E-22
Lake Katam,2013,7,914948.92,31.71764462,GSW,Sahara,north,-11.04937948,5.40E-04,0,-7.35E-22
Lake Katam,2013,8,826927.81,32.82071273,GSW,Sahara,north,-10.02268888,0.099707664,0,-7.35E-22
Lake Katam,2014,6,805763.91,33.1855185,GSW,Sahara,north,-12.11804897,7.37E-04,0,-7.35E-22
Lake Katam,2014,7,536614.7,33.38205145,GSW,Sahara,north,-10.6422384,0.005061442,0,-7.35E-22
Lake Katam,2014,8,77023.1,33.13142963,GSW,Sahara,north,-10.22295215,0.159805621,0,-7.35E-22
Lake Katam,2015,6,652572.03,33.37105856,GSW,Sahara,north,-11.80470915,5.41E-04,0,-7.35E-22
Lake Katam,2015,7,689813.19,33.77567353,GSW,Sahara,north,-10.41756784,0.016784435,0,-7.35E-22
Lake Katam,2015,8,875168.77,34.7485927,GSW,Sahara,north,-10.75514313,0.03738079,0,-7.35E-22
Lake Katam,2016,6,895482.9,34.25491626,GSW,Sahara,north,-10.36822903,9.93E-04,0,-7.35E-22
Lake Katam,2016,7,811689.11,32.87169706,GSW,Sahara,north,-10.40915666,0.023859713,0,-7.35E-22
Lake Katam,2016,8,946266.42,33.19292788,GSW,Sahara,north,-10.30286026,0.110496415,0,-7.35E-22
Lake Katam,2017,6,440972.58,34.79087962,GSW,Sahara,north,-11.46053964,0.001381742,0,-7.35E-22
Lake Katam,2017,7,838776.1,33.81481132,GSW,Sahara,north,-10.3735552,0.001289235,0,-7.35E-22
Lake Katam,2017,8,958962.32,33.86371552,GSW,Sahara,north,-10.81034104,0.051902115,0,-7.35E-22
Lake Katam,2018,6,100874.3147,34.60898265,Landsat-7/8/9,Sahara,north,-10.71819041,0.013157322,0,-7.35E-22
Lake Katam,2018,7,248583.2271,33.21324751,Sentinel-2,Sahara,north,-10.37037526,0.001009649,0,-7.35E-22
Lake Katam,2018,8,51337.90649,32.99632477,Sentinel-2,Sahara,north,-9.4398643,0.181002232,0,-7.35E-22
Lake Katam,2019,6,909870.87,34.34281396,GSW,Sahara,north,-11.14585081,0.007501621,0,-7.35E-22
Lake Katam,2019,7,109880.9731,34.01834746,Sentinel-2,Sahara,north,-10.43730113,0.008262136,0,-7.35E-22
Lake Katam,2019,8,970811.65,32.27215473,GSW,Sahara,north,-8.645819731,0.531206751,0,-7.35E-22
Lake Katam,2020,6,848083.6,33.96802367,GSW,Sahara,north,-12.01067334,7.29E-04,0,-7.35E-22
Lake Katam,2020,7,511219.99,33.32679719,GSW,Sahara,north,-10.13091179,0.034052525,0,-7.35E-22
Lake Katam,2020,8,772753.85,32.91088605,GSW,Sahara,north,-9.734551843,0.071222827,0,-7.35E-22
Lake Katam,2021,6,297083.29,33.31168774,GSW,Sahara,north,-12.57205637,6.31E-04,0,-7.35E-22
Lake Katam,2021,7,382570.27,33.97428071,GSW,Sahara,north,-11.02373755,0.003123845,0,-7.35E-22
Lake Katam,2021,8,839620.06,33.6304417,GSW,Sahara,north,-10.6845481,0.00498779,0,-7.35E-22
Lake Katam,2022,6,11708.6745,33.25107938,Sentinel-2,Sahara,north,-12.0309634,8.46E-04,0,-7.35E-22
Lake Katam,2022,7,67549.7865,32.74839096,Sentinel-2,Sahara,north,-10.36267573,0.010013007,0,-7.35E-22
Lake Katam,2022,8,14410.67645,34.07269606,Sentinel-2,Sahara,north,-10.98233217,0.008170404,0,-7.35E-22
Lake Katam,2023,6,126092.8734,34.8057841,Sentinel-2,Sahara,north,-10.94877303,0.029430528,0,-7.35E-22
Lake Katam,2023,7,-,34.73454777,Sentinel-2,Sahara,north,-11.41134415,0.001430676,0,-7.35E-22
Lake Katam,2023,8,14410.61072,34.65364159,Sentinel-2,Sahara,north,-11.16181193,0.028621779,0,-7.35E-22
Lake Katam,2024,6,63947.09143,35.89877788,Sentinel-2,Sahara,north,-11.51598794,9.95E-04,0,-7.35E-22
Lake Katam,2024,7,222463.9794,35.11534623,Sentinel-2,Sahara,north,-9.905297379,0.003709211,0,-7.35E-22
Lake Katam,2024,8,232371.2673,32.17000021,Sentinel-2,Sahara,north,-7.406633363,1.676802983,0,-7.35E-22
Lake Ounianga Serir,2000,6, -   ,31.12798177,GSW,Sahara,north,-11.35990131,0.001002052,0,-7.35E-22
Lake Ounianga Serir,2000,7, -   ,32.10938236,GSW,Sahara,north,-10.07480306,0.124224379,0,-7.35E-22
Lake Ounianga Serir,2000,8,3662928.7,31.15430319,GSW,Sahara,north,-11.27438214,0.001113355,0,-7.35E-22
Lake Ounianga Serir,2001,6, -   ,31.28023223,GSW,Sahara,north,-10.22251796,5.72E-04,0,-7.35E-22
Lake Ounianga Serir,2001,7, -   ,32.22174277,GSW,Sahara,north,-10.34765901,0.00105327,0,-7.35E-22
Lake Ounianga Serir,2001,8,1889263.94,33.55586168,GSW,Sahara,north,-10.41853245,0.012222196,0,-7.35E-22
Lake Ounianga Serir,2002,6,3700960.23,31.8498976,GSW,Sahara,north,-10.92738423,8.39E-04,0,-7.28E-22
Lake Ounianga Serir,2002,7, -   ,32.90293183,GSW,Sahara,north,-10.68942902,0.059249826,0,-7.28E-22
Lake Ounianga Serir,2002,8, -   ,32.92086278,GSW,Sahara,north,-9.5458862,0.012559848,0,-7.28E-22
Lake Ounianga Serir,2003,6,4006634.84,32.9313789,GSW,Sahara,north,-10.87466773,0.034254806,0,-7.28E-22
Lake Ounianga Serir,2003,7,4111633.27,32.30383429,GSW,Sahara,north,-9.901835365,0.014238356,0,-7.28E-22
Lake Ounianga Serir,2003,8,4145504.49,32.85884844,GSW,Sahara,north,-10.59473527,0.038962603,0,-7.30E-22
Lake Ounianga Serir,2004,6,1410368.65,32.49995393,GSW,Sahara,north,-10.95591932,9.29E-04,0,-7.28E-22
Lake Ounianga Serir,2004,7,76213.34,32.73089574,GSW,Sahara,north,-9.798974691,0.01065303,0,-7.31E-22
Lake Ounianga Serir,2004,8,2639240.82,32.15502911,GSW,Sahara,north,-9.782411476,0.038214532,0,-7.35E-22
Lake Ounianga Serir,2005,6,3329257.89,33.46073061,GSW,Sahara,north,-11.10105038,0.022391841,0,-7.35E-22
Lake Ounianga Serir,2005,7,189686.41,32.71072277,GSW,Sahara,north,-10.16733433,0.017301954,0,-7.35E-22
Lake Ounianga Serir,2005,8, -   ,33.01799322,GSW,Sahara,north,-9.907813118,0.034025291,0,-7.35E-22
Lake Ounianga Serir,2006,6,59277.35,32.51028609,GSW,Sahara,north,-12.08804363,6.28E-04,0,-7.35E-22
Lake Ounianga Serir,2006,7,3497757.54,32.58794349,GSW,Sahara,north,-11.24000804,9.84E-04,0,-7.35E-22
Lake Ounianga Serir,2006,8,1827066.32,33.60746764,GSW,Sahara,north,-9.449360954,0.019102939,0,-7.35E-22
Lake Ounianga Serir,2007,6, -   ,32.83047078,GSW,Sahara,north,-11.29193354,7.72E-04,0,-7.35E-22
Lake Ounianga Serir,2007,7, -   ,32.88547666,GSW,Sahara,north,-10.8678476,0.004144111,0,-7.35E-22
Lake Ounianga Serir,2007,8,2330160.31,33.1106619,GSW,Sahara,north,-9.616024977,0.072043384,0,-7.35E-22
Lake Ounianga Serir,2008,6,4048165.49,33.09002311,GSW,Sahara,north,-10.58008562,0.0040047,0,-7.35E-22
Lake Ounianga Serir,2008,7,3838174.55,32.51987778,GSW,Sahara,north,-10.11646355,0.022666227,0,-7.35E-22
Lake Ounianga Serir,2008,8,4159979.01,32.8544364,GSW,Sahara,north,-9.824329881,0.064956032,0,-7.35E-22
Lake Ounianga Serir,2009,6,1961796.67,32.77041019,GSW,Sahara,north,-11.52348932,0.001132468,0,-7.35E-22
Lake Ounianga Serir,2009,7,3104262.5,32.72109555,GSW,Sahara,north,-11.14836481,6.80E-04,0,-7.35E-22
Lake Ounianga Serir,2009,8,2465736.99,32.04262997,GSW,Sahara,north,-10.5861619,0.322720115,0,-7.35E-22
Lake Ounianga Serir,2010,6,2460451.45,33.86195293,GSW,Sahara,north,-11.32583232,9.66E-04,0,-7.35E-22
Lake Ounianga Serir,2010,7,690885.15,33.17954683,GSW,Sahara,north,-10.64519137,0.214261338,0,-7.35E-22
Lake Ounianga Serir,2010,8,248078.11,33.38388439,GSW,Sahara,north,-10.13383456,0.050786973,0,-7.35E-22
Lake Ounianga Serir,2011,6, -   ,33.32359352,GSW,Sahara,north,-10.74930679,6.56E-04,0,-7.35E-22
Lake Ounianga Serir,2011,7, -   ,33.39946731,GSW,Sahara,north,-10.40407298,0.004046824,0,-7.35E-22
Lake Ounianga Serir,2011,8, -   ,32.94896344,GSW,Sahara,north,-10.30837536,0.103780096,0,-7.35E-22
Lake Ounianga Serir,2012,6, -   ,33.4330319,GSW,Sahara,north,-10.75343748,8.55E-04,0,-7.35E-22
Lake Ounianga Serir,2012,7, -   ,33.25474924,GSW,Sahara,north,-9.626758338,0.004903044,0,-7.35E-22
Lake Ounianga Serir,2012,8, -   ,32.81780465,GSW,Sahara,north,-9.454382413,0.092688118,0,-7.35E-22
Lake Ounianga Serir,2013,6,4380060.84,32.93913067,GSW,Sahara,north,-11.8398675,0.001033193,0,-7.35E-22
Lake Ounianga Serir,2013,7,2411217.89,31.71858342,Landsat-7/8/9,Sahara,north,-10.92212142,5.40E-04,0,-7.35E-22
Lake Ounianga Serir,2013,8,4334375.6,32.60888159,GSW,Sahara,north,-9.979339033,0.09443407,0,-7.35E-22
Lake Ounianga Serir,2014,6,3985935.67,33.21137296,GSW,Sahara,north,-11.9299508,7.37E-04,0,-7.35E-22
Lake Ounianga Serir,2014,7,4361432.14,33.26832698,GSW,Sahara,north,-10.43900267,0.025593108,0,-7.35E-22
Lake Ounianga Serir,2014,8,4212875.12,32.91003617,GSW,Sahara,north,-10.00784393,0.177054274,0,-7.35E-22
Lake Ounianga Serir,2015,6,4068068.94,33.3218028,GSW,Sahara,north,-11.64663175,5.41E-04,0,-7.35E-22
Lake Ounianga Serir,2015,7,4358084.09,33.61163007,GSW,Sahara,north,-10.32486675,0.01707806,0,-7.35E-22
Lake Ounianga Serir,2015,8,4302198,34.55506186,GSW,Sahara,north,-10.54031548,0.066933071,0,-7.35E-22
Lake Ounianga Serir,2016,6,3776593.61,34.03327975,GSW,Sahara,north,-10.16388032,9.80E-04,0,-7.35E-22
Lake Ounianga Serir,2016,7,4211549.75,32.70439304,GSW,Sahara,north,-10.26952505,0.030905798,0,-7.35E-22
Lake Ounianga Serir,2016,8,3909371,33.02829051,GSW,Sahara,north,-9.980218949,0.099892214,0,-7.35E-22
Lake Ounianga Serir,2017,6,3815434.562,34.75765342,Landsat-7/8/9,Sahara,north,-11.33844661,0.001550643,0,-7.35E-22
Lake Ounianga Serir,2017,7,4323762.82,33.61580746,GSW,Sahara,north,-10.19546083,0.001507148,0,-7.35E-22
Lake Ounianga Serir,2017,8,4460467.19,33.75788322,GSW,Sahara,north,-10.59714185,0.04413225,0,-7.35E-22
Lake Ounianga Serir,2018,6,1304237.352,34.4144293,Landsat-7/8/9,Sahara,north,-10.53758141,0.01363548,0,-7.35E-22
Lake Ounianga Serir,2018,7,921433.0766,33.02352237,Sentinel-2,Sahara,north,-10.02392137,0.001049013,0,-7.35E-22
Lake Ounianga Serir,2018,8,1120491.45,32.61935054,Sentinel-2,Sahara,north,-9.226576306,0.21494408,0,-7.35E-22
Lake Ounianga Serir,2019,6,2703950.772,34.19311173,Sentinel-2,Sahara,north,-10.8730128,0.018898575,0,-7.35E-22
Lake Ounianga Serir,2019,7,10808.60461,33.84074271,Sentinel-2,Sahara,north,-10.37747974,0.036018419,0,-7.35E-22
Lake Ounianga Serir,2019,8,4369172.27,31.98763415,GSW,Sahara,north,-8.46524574,0.564562565,0,-7.35E-22
Lake Ounianga Serir,2020,6,271115.7728,33.88003683,Sentinel-2,Sahara,north,-11.82353283,7.29E-04,0,-7.35E-22
Lake Ounianga Serir,2020,7,4051864.93,33.20577783,GSW,Sahara,north,-9.928313551,0.027993876,0,-7.35E-22
Lake Ounianga Serir,2020,8,4150468.41,32.61932962,GSW,Sahara,north,-9.531781604,0.098327747,0,-7.35E-22
Lake Ounianga Serir,2021,6,18014.33087,33.31793301,Sentinel-2,Sahara,north,-12.39391715,6.82E-04,0,-7.35E-22
Lake Ounianga Serir,2021,7,157625.4036,33.82835346,Landsat-7/8/9,Sahara,north,-10.91543611,0.002563597,0,-7.35E-22
Lake Ounianga Serir,2021,8,4280909.98,33.46460847,GSW,Sahara,north,-10.55487504,0.006637428,0,-7.35E-22
Lake Ounianga Serir,2022,6,2649723.877,33.29947817,Sentinel-2,Sahara,north,-11.77642453,8.46E-04,0,-7.35E-22
Lake Ounianga Serir,2022,7,3999721.261,32.6216886,Sentinel-2,Sahara,north,-10.12621193,0.005520476,0,-7.35E-22
Lake Ounianga Serir,2022,8,3413715.125,33.88342115,Sentinel-2,Sahara,north,-10.69642397,0.022845433,0,-7.35E-22
Lake Ounianga Serir,2023,6,39631.53094,34.77136865,Sentinel-2,Sahara,north,-10.65005843,0.018742277,0,-7.35E-22
Lake Ounianga Serir,2023,7,4129784.707,34.72276448,Sentinel-2,Sahara,north,-11.33771043,0.00210034,0,-7.35E-22
Lake Ounianga Serir,2023,8,181044.0702,34.53886068,Sentinel-2,Sahara,north,-11.02159763,0.038433833,0,-7.35E-22
Lake Ounianga Serir,2024,6,-,35.86080899,Sentinel-2,Sahara,north,-11.33034767,0.001710048,0,-7.35E-22
Lake Ounianga Serir,2024,7,3881187.07,34.89103248,Sentinel-2,Sahara,north,-9.844713942,0.006757192,0,-7.35E-22
Lake Ounianga Serir,2024,8,132405.3513,31.96042426,Sentinel-2,Sahara,north,-7.200434547,1.566266145,0,-7.35E-22
Lake Baikal,2000,6,32806914554,16.6757707,GSW,Siberia,north,-16.96042239,1.668491423,84.87485921,0.29830745
Lake Baikal,2000,7,679950.6793,15.77346591,Landsat-7/8/9,Siberia,north,-11.09645123,3.305293421,0,-7.35E-22
Lake Baikal,2000,8,12787330.09,15.71448,Landsat-7/8/9,Siberia,north,-10.17470039,4.704779452,1.443666352,0.001461117
Lake Baikal,2001,6,374466307,16.86106422,Landsat-7/8/9,Siberia,north,-15.55197741,1.631909516,37.29129509,0.075334834
Lake Baikal,2001,7,9804121575,16.28812661,Landsat-7/8/9,Siberia,north,-9.537581874,4.993711521,0.027502524,-7.35E-22
Lake Baikal,2001,8,6128235847,16.26851236,Landsat-7/8/9,Siberia,north,-10.17018165,2.408083881,0,-7.35E-22
Lake Baikal,2002,6,31978993793,14.70774191,GSW,Siberia,north,-13.01541587,2.637465289,56.09837653,0.144272963
Lake Baikal,2002,7,497125.0582,18.73584049,Landsat-7/8/9,Siberia,north,-12.09437554,2.995275639,0,-7.28E-22
Lake Baikal,2002,8,6304.552002,16.67023986,Landsat-7/8/9,Siberia,north,-12.33698525,2.267795621,1.732381064,0.001592935
Lake Baikal,2003,6,26761092958,14.70324362,GSW,Siberia,north,-17.53859562,1.222328877,60.21373013,0.144445726
Lake Baikal,2003,7,2156142.243,17.18643067,Landsat-7/8/9,Siberia,north,-13.64198142,2.612797314,0.088345412,-7.28E-22
Lake Baikal,2003,8,10720957174,13.45423401,Landsat-7/8/9,Siberia,north,-8.875542033,4.327518136,0.132917695,-7.30E-22
Lake Baikal,2004,6,33056730736,14.81438229,GSW,Siberia,north,-12.96473926,2.315760213,336.9534319,1.816585405
Lake Baikal,2004,7,2419556257,16.42065046,Landsat-7/8/9,Siberia,north,-12.94322268,2.380771229,0.549426141,3.73E-04
Lake Baikal,2004,8,95384012.53,13.96191312,Landsat-7/8/9,Siberia,north,-10.70701486,3.048804725,12.5256472,0.014171091
Lake Baikal,2005,6,32661039645,13.05882086,GSW,Siberia,north,-11.44862901,3.014895783,59.6766934,0.152155161
Lake Baikal,2005,7,3602.599304,17.91294059,Landsat-7/8/9,Siberia,north,-13.63092194,1.775578353,0,-7.35E-22
Lake Baikal,2005,8,10463227.89,15.13416665,Landsat-7/8/9,Siberia,north,-12.27372494,2.211355367,0.832174141,5.85E-04
Lake Baikal,2006,6,19184650.32,13.15712004,Landsat-7/8/9,Siberia,north,-11.91830721,3.067390738,397.0530012,2.007489294
Lake Baikal,2006,7,2191208.514,17.57659423,Landsat-7/8/9,Siberia,north,-12.73235379,2.432535221,0.160484434,1.50E-04
Lake Baikal,2006,8,2243389.695,13.03832437,Landsat-7/8/9,Siberia,north,-10.00426973,3.457970632,7.53592756,0.006633756
Lake Baikal,2007,6,280977.9721,13.01655237,Landsat-7/8/9,Siberia,north,-13.70044501,3.104750991,212.3578805,0.753657045
Lake Baikal,2007,7,22300642.85,17.90728208,Landsat-7/8/9,Siberia,north,-14.02621893,2.315830652,2.011444642,0.001377682
Lake Baikal,2007,8,1396875.145,16.09746188,Landsat-7/8/9,Siberia,north,-11.89558485,1.488287332,0.817593899,4.86E-04
Lake Baikal,2008,6,5839487133,15.39901707,Landsat-7/8/9,Siberia,north,-13.05625401,3.153893246,287.5241364,1.237835443
Lake Baikal,2008,7,1532801522,16.8017508,Landsat-7/8/9,Siberia,north,-11.39192523,3.824753806,0.595496141,4.02E-04
Lake Baikal,2008,8,1623843.622,13.80034477,Landsat-7/8/9,Siberia,north,-10.45043405,2.54817138,16.16848962,0.016470982
Lake Baikal,2009,6,31100072474,13.08659248,GSW,Siberia,north,-12.4225492,3.296909968,398.5030771,1.533509407
Lake Baikal,2009,7,22835926.73,16.63919476,Landsat-7/8/9,Siberia,north,-12.73510334,2.209517344,0.26680127,8.11E-05
Lake Baikal,2009,8,2346958362,14.24650635,Landsat-7/8/9,Siberia,north,-10.23182763,3.21749154,0.173448838,1.33E-04
Lake Baikal,2010,6,32094781454,14.06312566,GSW,Siberia,north,-14.71179188,2.065966933,58.27739977,0.126593306
Lake Baikal,2010,7,979783623.5,17.67659717,Landsat-7/8/9,Siberia,north,-12.49387737,2.890560691,0,-7.35E-22
Lake Baikal,2010,8,1642924416,13.67503839,Landsat-7/8/9,Siberia,north,-10.42407885,2.516955548,2.372584695,0.00226609
Lake Baikal,2011,6,10870263.45,16.11436633,Landsat-7/8/9,Siberia,north,-17.13194471,1.595595852,72.34093782,0.194893923
Lake Baikal,2011,7,3389807.045,16.00353126,Landsat-7/8/9,Siberia,north,-12.85182623,3.099597395,1.379225644,0.001275762
Lake Baikal,2011,8,154705.1797,15.33298158,Landsat-7/8/9,Siberia,north,-10.32412153,3.049124509,2.416702317,0.002033384
Lake Baikal,2012,6,21841795.22,13.92236258,Landsat-7/8/9,Siberia,north,-15.10626354,1.516747555,124.8582037,0.380839249
Lake Baikal,2012,7,223533137.7,16.04620706,Landsat-7/8/9,Siberia,north,-9.471189488,3.443164963,0,-7.35E-22
Lake Baikal,2012,8,15040421,13.12981861,Landsat-7/8/9,Siberia,north,-9.361471576,2.594418117,2.271006972,0.00191843
Lake Baikal,2013,6,364651905.9,12.82589306,Landsat-7/8/9,Siberia,north,-13.69629781,2.148154685,72.46146654,0.17522028
Lake Baikal,2013,7,6886491774,15.31987724,Landsat-7/8/9,Siberia,north,-11.65502929,2.246884681,0,-7.35E-22
Lake Baikal,2013,8,4202201843,15.58347141,Landsat-7/8/9,Siberia,north,-12.03949347,1.411889759,0.030715494,-7.35E-22
Lake Baikal,2014,6,103785036.3,14.28720032,Landsat-7/8/9,Siberia,north,-14.70791384,1.995949916,146.9408465,0.551279545
Lake Baikal,2014,7,48796947.76,17.12286861,Landsat-7/8/9,Siberia,north,-13.76646841,2.336009785,0,-7.35E-22
Lake Baikal,2014,8,71150.05164,14.95720958,Landsat-7/8/9,Siberia,north,-12.10197269,2.013960505,2.030371341,0.001212504
Lake Baikal,2015,6,3351983.251,14.04823174,Landsat-7/8/9,Siberia,north,-15.9674523,1.773642519,93.18174746,0.281888164
Lake Baikal,2015,7,158128862.4,19.01402709,Landsat-7/8/9,Siberia,north,-15.27455779,1.809424624,0,-7.35E-22
Lake Baikal,2015,8,1294300289,17.8863358,Landsat-7/8/9,Siberia,north,-14.30343627,1.673317769,0,-7.35E-22
Lake Baikal,2016,6,17940485.58,15.25653564,Landsat-7/8/9,Siberia,north,-18.65580384,0.975521259,115.8157709,0.366128367
Lake Baikal,2016,7,89069001.4,18.44176119,Landsat-7/8/9,Siberia,north,-16.66052567,1.759768744,0,-7.35E-22
Lake Baikal,2016,8,739770.1298,15.57923734,Landsat-7/8/9,Siberia,north,-10.35102756,3.335267323,0.128585966,6.19E-05
Lake Baikal,2017,6,883084.6746,15.8951322,Landsat-7/8/9,Siberia,north,-17.2852735,1.086504953,120.3175749,0.394061619
Lake Baikal,2017,7,27038536.3,16.94211614,Landsat-7/8/9,Siberia,north,-13.8553877,2.436745889,0,-7.35E-22
Lake Baikal,2017,8,11708.54755,14.94003392,Landsat-7/8/9,Siberia,north,-11.93252658,2.087266153,39.91004264,0.036995845
Lake Baikal,2018,6,13927299.04,15.31143601,Sentinel-2,Siberia,north,-15.10655567,1.69271061,76.81456182,0.234363895
Lake Baikal,2018,7,9345641.417,15.65204856,Sentinel-2,Siberia,north,-11.96631795,3.202409545,0,-7.35E-22
Lake Baikal,2018,8,3160262.465,16.20523094,Landsat-7/8/9,Siberia,north,-11.37554418,2.294605248,0,-7.35E-22
Lake Baikal,2019,6,3627266.602,14.60250779,Sentinel-2,Siberia,north,-13.95388068,2.321682356,218.1492074,0.974708433
Lake Baikal,2019,7,149198389.1,19.06952914,Sentinel-2,Siberia,north,-15.78164975,2.162280673,0,-7.35E-22
Lake Baikal,2019,8,3652575.547,15.58926883,Landsat-7/8/9,Siberia,north,-11.94742192,1.924306501,0,-7.35E-22
Lake Baikal,2020,6,9380725.183,14.12822162,Sentinel-2,Siberia,north,-14.06057335,1.895928584,102.182096,0.306158791
Lake Baikal,2020,7,8911886.527,17.61571188,Landsat-7/8/9,Siberia,north,-13.93925884,2.524493877,0,-7.35E-22
Lake Baikal,2020,8,13539261.29,15.48271123,Landsat-7/8/9,Siberia,north,-10.39971708,3.685916483,0,-7.35E-22
Lake Baikal,2021,6,4012.241053,13.54877948,Landsat-7/8/9,Siberia,north,-13.06807727,3.008376596,258.2323634,0.790766519
Lake Baikal,2021,7,430.8989938,17.29778315,Landsat-7/8/9,Siberia,north,-12.5566872,2.719592952,0,-7.35E-22
Lake Baikal,2021,8,850048820.3,15.63967769,Sentinel-2,Siberia,north,-11.58694482,1.873656456,2.08E-05,-7.35E-22
Lake Baikal,2022,6,96035017.6,14.7762157,Landsat-7/8/9,Siberia,north,-13.84045101,1.876983556,67.30012848,0.152407087
Lake Baikal,2022,7,1799.680603,15.78719748,Sentinel-2,Siberia,north,-10.25616595,4.247942623,0,-7.35E-22
Lake Baikal,2022,8,4092640243,12.45951397,Landsat-7/8/9,Siberia,north,-9.727616485,2.543232996,9.695394466,0.009227035
Lake Baikal,2023,6,9005.002991,13.46025029,Sentinel-2,Siberia,north,-14.64248363,2.38341866,197.5693114,0.729635619
Lake Baikal,2023,7,303389.5515,16.58543524,Landsat-7/8/9,Siberia,north,-11.61723785,2.883366507,2.90E-05,-7.35E-22
Lake Baikal,2023,8,5743729239,15.36140009,Landsat-7/8/9,Siberia,north,-10.15729765,3.831392402,0.1621421,5.49E-05
Lake Baikal,2024,6,504455.8128,13.71401815,Landsat-7/8/9,Siberia,north,-12.87474852,3.038122519,15.31192053,0.016072153
Lake Baikal,2024,7,10991269.69,19.0825988,Sentinel-2,Siberia,north,-12.58431206,2.725153963,0,-7.35E-22
Lake Baikal,2024,8,246315767.4,16.08625256,Landsat-7/8/9,Siberia,north,-11.2774943,2.487373826,0,-7.35E-22
Lake Khanka,2000,6,83722578.33,20.0956219,Landsat-7/8/9,Siberia,north,-9.029655918,0.854990167,0,-7.35E-22
Lake Khanka,2000,7,3116679.928,22.78934099,Landsat-7/8/9,Siberia,north,-6.433749012,6.853944066,0,-7.35E-22
Lake Khanka,2000,8,3995539508,23.08104971,GSW,Siberia,north,-5.426319449,5.43558713,0,-7.35E-22
Lake Khanka,2001,6,18900.30249,19.14805825,Landsat-7/8/9,Siberia,north,-8.247887467,1.870268827,0,-7.35E-22
Lake Khanka,2001,7,2398665470,22.34490497,GSW,Siberia,north,-6.112597508,6.125427059,0,-7.35E-22
Lake Khanka,2001,8,4273827971,21.33788006,GSW,Siberia,north,-5.564744475,4.394256069,0,-7.35E-22
Lake Khanka,2002,6,729090158.6,17.30363968,Landsat-7/8/9,Siberia,north,-6.424601142,3.843838276,0,-7.28E-22
Lake Khanka,2002,7,4276393830,20.80072612,GSW,Siberia,north,-4.948591061,7.203602161,0,-7.28E-22
Lake Khanka,2002,8,859573804.4,19.71871229,Landsat-7/8/9,Siberia,north,-4.731461878,6.057119357,0,-7.28E-22
Lake Khanka,2003,6,4322437600,19.36180433,GSW,Siberia,north,-8.622348269,3.02700954,0,-7.28E-22
Lake Khanka,2003,7,2099651.812,19.20012912,Landsat-7/8/9,Siberia,north,-5.829458982,3.851316024,0,-7.28E-22
Lake Khanka,2003,8,2441653800,20.58379085,Landsat-7/8/9,Siberia,north,-6.360315661,3.855484614,0,-7.30E-22
Lake Khanka,2004,6,484989730.3,19.8541414,Landsat-7/8/9,Siberia,north,-9.265365762,1.645309414,0,-7.28E-22
Lake Khanka,2004,7,3361384441,21.22188887,Landsat-7/8/9,Siberia,north,-5.882077552,4.70228752,0,-7.31E-22
Lake Khanka,2004,8,4294047612,21.10321115,GSW,Siberia,north,-6.928482504,1.659232656,0,-7.35E-22
Lake Khanka,2005,6,3868125399,20.06323969,GSW,Siberia,north,-7.562166082,1.590923514,0,-7.35E-22
Lake Khanka,2005,7,18001.39691,21.03944658,Landsat-7/8/9,Siberia,north,-5.403125813,5.570635977,0,-7.35E-22
Lake Khanka,2005,8,8554276.709,22.06517333,Landsat-7/8/9,Siberia,north,-5.634102202,4.765855069,0,-7.35E-22
Lake Khanka,2006,6,501331495,16.82894746,Landsat-7/8/9,Siberia,north,-5.553362828,4.285544129,0,-7.35E-22
Lake Khanka,2006,7,4206168530,21.87777135,GSW,Siberia,north,-6.712253317,3.555495798,0,-7.35E-22
Lake Khanka,2006,8,792124546.9,23.16192699,Landsat-7/8/9,Siberia,north,-5.741808702,4.42760752,0,-7.35E-22
Lake Khanka,2007,6,1049151824,19.5720856,Landsat-7/8/9,Siberia,north,-7.838733929,2.528704805,0,-7.35E-22
Lake Khanka,2007,7,3639886981,20.47530009,Landsat-7/8/9,Siberia,north,-6.977104439,3.166589946,0,-7.35E-22
Lake Khanka,2007,8,1407282549,22.53267055,Landsat-7/8/9,Siberia,north,-6.500060644,2.96146323,0,-7.35E-22
Lake Khanka,2008,6,4339360717,19.26602583,GSW,Siberia,north,-7.744158304,1.968023057,0,-7.35E-22
Lake Khanka,2008,7,786666066.4,22.6259697,Landsat-7/8/9,Siberia,north,-5.648069401,6.465205461,0,-7.35E-22
Lake Khanka,2008,8,4315243942,21.362123,GSW,Siberia,north,-5.992216812,3.542283807,0,-7.35E-22
Lake Khanka,2009,6,1650461610,16.96790909,Landsat-7/8/9,Siberia,north,-6.246409027,3.985808621,0,-7.35E-22
Lake Khanka,2009,7,451418935.7,20.13680427,Landsat-7/8/9,Siberia,north,-5.301084147,6.18992436,0,-7.35E-22
Lake Khanka,2009,8,2761760779,21.22312742,Landsat-7/8/9,Siberia,north,-6.584235768,3.158813753,0,-7.35E-22
Lake Khanka,2010,6,3350515498,21.72724664,GSW,Siberia,north,-7.930679146,2.496841759,0,-7.35E-22
