area_m2,lake,source,valid_days,year,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm,temp_C
907469.7758,Lake Sanningasoq,10day-mean,8,2013,Greenland,north,-121.8857703,37.39265055,151.3749581,0.150191092,9.224300487
2838624.162,Lake Sanningasoq,10day-mean,8,2014,Greenland,north,-130.6642101,34.0044321,1.887478475,0.001586718,11.11719693
5977831.076,Lake Sanningasoq,10day-mean,9,2015,Greenland,north,-126.2542262,37.27105723,97.46507594,0.096130824,9.656462082
3200804.704,Lake Sanningasoq,10day-mean,9,2016,Greenland,north,-137.3220956,20.61391096,37.48010087,0.037017626,11.2069788
6049119.788,Lake Sanningasoq,10day-mean,9,2017,Greenland,north,-120.5380024,37.52096228,68.95402156,0.067052533,9.428995767
1138309.72,Lake Sanningasoq,10day-mean,9,2018,Greenland,north,-96.16522815,58.59441891,100.0121107,0.099765284,8.52499411
4966682.004,Lake Sanningasoq,10day-mean,10,2019,Greenland,north,-135.2126668,27.05436382,0.112002532,-7.35e-22,11.3985106
7898607.407,Lake Sanningasoq,10day-mean,10,2020,Greenland,north,-101.6665361,68.81170641,59.46512682,0.058564806,9.345754678
8906930.489,Lake Sanningasoq,10day-mean,10,2021,Greenland,north,-106.9736771,66.94001409,26.30516162,0.024538541,9.764356142
5040997.094,Lake Sanningasoq,10day-mean,10,2022,Greenland,north,-98.18338639,52.163155,70.45274753,0.069286012,8.692267419
5219534.11,Lake Sanningasoq,10day-mean,10,2023,Greenland,north,-82.06375469,85.50470288,315.9852358,0.314956281,8.866734842
3376983.083,Lake Sanningasoq,10day-mean,10,2024,Greenland,north,-88.07758284,60.32735567,239.9346238,0.237469366,7.872790463
4365339.403,Lake Sanningasoq,10day-mean,10,2025,Greenland,north,-93.97848336,76.77214205,3.283650827,0.002581185,9.577727493
3362460.691,Lake Aajuitsup Tasia,10day-mean,6,2000,Greenland,north,-112.1782467,44.97028929,209.8975034,63.30454572,9.38531092
4139725.133,Lake Aajuitsup Tasia,10day-mean,4,2001,Greenland,north,-111.5868341,44.86154082,327.8877533,63.42330885,9.448485608
5880802.197,Lake Aajuitsup Tasia,10day-mean,4,2002,Greenland,north,-105.855146,40.97353811,212.7390349,63.30696192,8.219033779
540816.9531,Lake Aajuitsup Tasia,10day-mean,4,2003,Greenland,north,-133.9378946,36.81468689,237.7219757,63.33254842,10.20934936
2315256.578,Lake Aajuitsup Tasia,10day-mean,4,2004,Greenland,north,-104.2580314,44.54120383,275.4819972,63.37071669,9.526681476
4373091.113,Lake Aajuitsup Tasia,10day-mean,7,2005,Greenland,north,-115.7701883,43.16958987,219.6455613,63.31362841,9.11033669
1827953.03,Lake Aajuitsup Tasia,10day-mean,9,2006,Greenland,north,-103.9662537,47.66934334,270.3429745,63.3650975,8.820298257
2886382.368,Lake Aajuitsup Tasia,10day-mean,7,2007,Greenland,north,-106.1930445,47.68377653,195.7098819,63.29016584,10.319857
3983001.425,Lake Aajuitsup Tasia,10day-mean,9,2008,Greenland,north,-128.6459565,31.97194134,339.3336632,63.43436632,9.434818581
928637.6652,Lake Aajuitsup Tasia,10day-mean,9,2009,Greenland,north,-122.2063802,31.21951513,216.2964686,63.310897,9.146632749
4352086.661,Lake Aajuitsup Tasia,10day-mean,8,2010,Greenland,north,-113.9331422,52.63455524,191.4027002,63.28650581,11.10816136
4825606.93,Lake Aajuitsup Tasia,10day-mean,9,2011,Greenland,north,-124.7006503,30.11381796,203.4811039,63.29886274,10.74670007
2054279.607,Lake Aajuitsup Tasia,10day-mean,7,2012,Greenland,north,-108.2524834,53.23066834,190.2555185,63.28544743,11.48410859
2051224.653,Lake Aajuitsup Tasia,10day-mean,8,2013,Greenland,north,-120.7590641,37.41272227,373.4464125,63.4684527,8.825594477
3224957.803,Lake Aajuitsup Tasia,10day-mean,8,2014,Greenland,north,-130.6483855,34.81955557,193.3552541,63.28881404,10.68651347
6716066.32,Lake Aajuitsup Tasia,10day-mean,9,2015,Greenland,north,-124.5416599,37.95655715,332.1616119,63.42684784,9.199724793
3978261.764,Lake Aajuitsup Tasia,10day-mean,9,2016,Greenland,north,-137.2326692,20.16133547,229.8587265,63.32466409,10.79108049
6817975.268,Lake Aajuitsup Tasia,10day-mean,9,2017,Greenland,north,-119.6634745,38.23603238,282.4687577,63.37667026,9.029488503
1309407.67,Lake Aajuitsup Tasia,10day-mean,9,2018,Greenland,north,-95.65073246,59.63556574,298.2596228,63.39289827,8.194865346
7950213.431,Lake Aajuitsup Tasia,10day-mean,10,2019,Greenland,north,-134.5265,26.6958119,190.0226996,63.28534196,10.98053102
10100000.0,Lake Aajuitsup Tasia,10day-mean,10,2020,Greenland,north,-100.4142986,71.21543713,272.9349434,63.36832395,8.990919953
10300000.0,Lake Aajuitsup Tasia,10day-mean,10,2021,Greenland,north,-107.309954,67.13684612,221.9937521,63.31621085,9.40170267
7056191.497,Lake Aajuitsup Tasia,10day-mean,10,2022,Greenland,north,-96.91230777,53.39040578,278.6405636,63.37330599,8.347777091
7022754.102,Lake Aajuitsup Tasia,10day-mean,10,2023,Greenland,north,-81.58302724,86.33632441,554.4367043,63.64937427,8.484602176
5476748.768,Lake Aajuitsup Tasia,10day-mean,10,2024,Greenland,north,-86.88040314,62.04007761,465.777487,63.55932039,7.509544739
5567506.437,Lake Aajuitsup Tasia,10day-mean,10,2025,Greenland,north,-93.85342677,76.24214068,194.3854401,63.28902058,9.243637624
2080826.97,Lake Ferguson,10day-mean,6,2000,Greenland,north,-107.6502869,41.78634615,11.05202028,0.010644983,9.821044998
1562451.613,Lake Ferguson,10day-mean,4,2001,Greenland,north,-107.1135167,49.17095207,103.2817209,0.104017519,9.789242831
2181982.482,Lake Ferguson,10day-mean,4,2002,Greenland,north,-102.1871841,43.030827,19.68016426,0.019177819,8.525690945
162128.8105,Lake Ferguson,10day-mean,4,2003,Greenland,north,-126.5921134,38.81271243,44.59984743,0.044939969,10.60559993
1362328.513,Lake Ferguson,10day-mean,4,2004,Greenland,north,-99.99051416,43.97321423,56.66611999,0.057767074,9.90590539
2571394.875,Lake Ferguson,10day-mean,7,2005,Greenland,north,-107.3656066,45.35605969,38.92217006,0.040634574,9.376580396
1435939.469,Lake Ferguson,10day-mean,9,2006,Greenland,north,-101.2828072,45.38737422,65.04573905,0.064830011,9.194922358
951927.0122,Lake Ferguson,10day-mean,7,2007,Greenland,north,-99.37789581,48.27129614,15.37474963,0.015107605,10.65820584
1687838.336,Lake Ferguson,10day-mean,9,2008,Greenland,north,-123.6396513,33.07813175,90.10352541,0.090710326,9.86722275
522697.6734,Lake Ferguson,10day-mean,9,2009,Greenland,north,-117.3865475,32.00142716,14.48831163,0.01361765,9.590921248
1540559.385,Lake Ferguson,10day-mean,8,2010,Greenland,north,-107.5834616,57.34322235,5.882353199,0.00564317,11.4451556
1441303.942,Lake Ferguson,10day-mean,9,2011,Greenland,north,-116.9585608,31.77132822,17.1230639,0.017764963,11.06489077
898381.2715,Lake Ferguson,10day-mean,7,2012,Greenland,north,-102.5141032,55.61006721,0.032285182,9.84e-08,11.92955921
833028.0074,Lake Ferguson,10day-mean,8,2013,Greenland,north,-116.1539171,36.97584662,177.3911518,0.183373193,9.253694388
1982407.979,Lake Ferguson,10day-mean,8,2014,Greenland,north,-124.2673793,35.13954345,1.597401752,0.000778,11.14415175
3542730.679,Lake Ferguson,10day-mean,9,2015,Greenland,north,-121.2932414,37.75893619,112.061385,0.113747073,9.719630916
3263710.627,Lake Ferguson,10day-mean,9,2016,Greenland,north,-131.0464819,22.4386073,32.84848386,0.03293091,11.24993773
3299533.244,Lake Ferguson,10day-mean,9,2017,Greenland,north,-115.5514569,39.62753216,57.79869851,0.056856313,9.463509818
878369.8056,Lake Ferguson,10day-mean,9,2018,Greenland,north,-91.94659667,60.36893794,111.7173278,0.115270966,8.5566682
1902917.053,Lake Ferguson,10day-mean,10,2019,Greenland,north,-129.6548088,28.34119268,0.45102668,0.000171,11.43152469
4490201.22,Lake Ferguson,10day-mean,10,2020,Greenland,north,-97.67305803,68.76221976,49.09407685,0.048758364,9.441689878
4561693.325,Lake Ferguson,10day-mean,10,2021,Greenland,north,-102.5271498,66.36582355,29.07120722,0.028079661,9.810610705
2015836.128,Lake Ferguson,10day-mean,10,2022,Greenland,north,-94.50370012,51.91985875,70.1647004,0.071134062,8.737890531
2372271.102,Lake Ferguson,10day-mean,10,2023,Greenland,north,-79.43107726,84.58975586,310.8954676,0.316214103,8.973884929
1719106.198,Lake Ferguson,10day-mean,10,2024,Greenland,north,-85.52493604,59.99568616,218.4288014,0.221088909,7.990334061
1715212.082,Lake Ferguson,10day-mean,10,2025,Greenland,north,-90.50250644,77.73955093,2.150258571,0.001439794,9.666046997
16900000.0,Lake Tasersuaq,10day-mean,6,2000,Greenland,north,-90.14774044,51.79695013,116.2040898,0.12679549,8.859312734
14800000.0,Lake Tasersuaq,10day-mean,7,2001,Greenland,north,-92.50518205,54.38826083,394.3172887,0.581217356,8.849819669
16800000.0,Lake Tasersuaq,10day-mean,6,2002,Greenland,north,-87.48521414,49.01044084,63.97777023,0.062299379,7.429345991
4108250.951,Lake Tasersuaq,10day-mean,4,2003,Greenland,north,-106.1686386,47.4168785,32.65916047,0.032256927,9.631333939
11600000.0,Lake Tasersuaq,10day-mean,4,2004,Greenland,north,-81.56056068,62.86272126,90.13505907,0.089766924,8.774227701
11900000.0,Lake Tasersuaq,10day-mean,7,2005,Greenland,north,-81.66889238,49.65577771,316.3098929,0.543849856,8.359645364
2852111.398,Lake Tasersuaq,10day-mean,9,2006,Greenland,north,-88.34698961,43.96821915,115.4067409,0.114323812,8.186844881
4006460.398,Lake Tasersuaq,10day-mean,7,2007,Greenland,north,-84.02838101,55.18966206,72.05332694,0.095360444,9.704795032
21100000.0,Lake Tasersuaq,10day-mean,10,2008,Greenland,north,-105.2736077,37.83849352,100.9784251,0.100092865,9.015968508
4273093.022,Lake Tasersuaq,10day-mean,9,2009,Greenland,north,-97.5413455,39.8836482,70.66646415,0.070528451,8.721219463
6611595.875,Lake Tasersuaq,10day-mean,8,2010,Greenland,north,-89.15264949,59.84838916,29.67265482,0.0295071,10.41870879
11100000.0,Lake Tasersuaq,10day-mean,9,2011,Greenland,north,-84.98023169,46.39769724,339.6193003,0.453167736,9.46574391
8852544.364,Lake Tasersuaq,10day-mean,8,2012,Greenland,north,-88.09744588,55.5948382,0.728307532,0.000553,11.11321409
7254551.7,Lake Tasersuaq,10day-mean,8,2013,Greenland,north,-99.42982614,33.92370589,551.7391975,0.875977291,8.404976396
14500000.0,Lake Tasersuaq,10day-mean,9,2014,Greenland,north,-108.8504546,30.6043886,17.81321898,0.016502731,10.46880238
20200000.0,Lake Tasersuaq,10day-mean,9,2015,Greenland,north,-102.5966864,37.55542792,371.7720239,0.546530844,8.833800641
19500000.0,Lake Tasersuaq,10day-mean,10,2016,Greenland,north,-110.36457,32.20590435,63.30548731,0.062774937,10.3772217
21700000.0,Lake Tasersuaq,10day-mean,10,2017,Greenland,north,-104.6063479,40.77439584,148.7153186,0.14724995,8.680427144
7936111.22,Lake Tasersuaq,10day-mean,9,2018,Greenland,north,-80.36053645,56.48738834,387.0282311,0.53420902,7.676777864
4366455.994,Lake Tasersuaq,10day-mean,10,2019,Greenland,north,-117.4925164,24.67180106,3.21914417,0.002854133,10.69876546
46600000.0,Lake Tasersuaq,10day-mean,10,2020,Greenland,north,-88.31715635,63.16300621,87.47977017,0.086376885,8.640590295
16500000.0,Lake Tasersuaq,10day-mean,10,2021,Greenland,north,-89.30803357,61.98689398,134.974806,0.133883238,8.774219193
3613044.253,Lake Tasersuaq,10day-mean,10,2022,Greenland,north,-77.92950733,58.16914917,396.8710669,0.637617258,7.63709249
30000000.0,Lake Tasersuaq,10day-mean,10,2023,Greenland,north,-68.08002505,96.18596652,508.1719858,0.630503935,7.892477265
14500000.0,Lake Tasersuaq,10day-mean,10,2024,Greenland,north,-75.59314158,58.95534262,337.7226426,0.417451016,7.018259112
13000000.0,Lake Tasersuaq,10day-mean,10,2025,Greenland,north,-80.25451524,81.05533461,22.01695898,0.020641585,8.569425501
3351762.416,Lake Eyre,10day-mean,10,2000,Australia,south,-293.1786083,68.32548647,0.0,-7.35e-22,27.56870706
2990411.402,Lake Eyre,10day-mean,10,2001,Australia,south,-321.5130375,23.20710933,0.0,-7.35e-22,31.14963555
2607.69444,Lake Eyre,10day-mean,10,2002,Australia,south,-280.4147782,25.29033975,0.0,-7.3e-22,26.60859878
151660.9155,Lake Eyre,10day-mean,10,2003,Australia,south,-324.8770135,28.37944438,0.0,-7.28e-22,30.02698764
51629.60567,Lake Eyre,10day-mean,10,2004,Australia,south,-324.4622481,6.229099532,0.0,-7.290000000000001e-22,30.47946291
54485.28789,Lake Eyre,10day-mean,10,2005,Australia,south,-318.3270308,1.226628118,0.0,-7.35e-22,28.02112434
10071.5658,Lake Eyre,10day-mean,10,2006,Australia,south,-342.1397816,5.692707828,0.0,-7.35e-22,31.04732283
14306.31865,Lake Eyre,10day-mean,10,2007,Australia,south,-307.6420584,31.17238926,0.0,-7.35e-22,29.45013642
699914.0707,Lake Eyre,10day-mean,10,2008,Australia,south,-333.1914469,5.704793558,0.0,-7.35e-22,29.28682505
4392939.805,Lake Eyre,10day-mean,10,2009,Australia,south,-313.5740876,11.32266281,0.0,-7.35e-22,29.66000981
11700000.0,Lake Eyre,10day-mean,10,2010,Australia,south,-296.3729613,33.11733213,0.0,-7.35e-22,28.88707875
25900000.0,Lake Eyre,10day-mean,10,2011,Australia,south,-288.0904947,34.41825007,0.0,-7.35e-22,28.80092041
7398.363437,Lake Eyre,10day-mean,9,2012,Australia,south,-317.4192942,31.18566687,0.0,-7.35e-22,28.71710039
24988.52319,Lake Eyre,10day-mean,10,2013,Australia,south,-336.7553887,3.859844526,0.0,-7.35e-22,29.968448
58334.51782,Lake Eyre,10day-mean,10,2014,Australia,south,-329.4554818,13.34402958,0.0,-7.35e-22,29.78728463
2661728.093,Lake Eyre,10day-mean,10,2015,Australia,south,-313.1842521,24.22976201,0.0,-7.35e-22,29.61687273
19000000.0,Lake Eyre,10day-mean,10,2016,Australia,south,-308.7540895,48.80364986,0.0,-7.35e-22,29.16135602
5667.692743,Lake Eyre,10day-mean,10,2017,Australia,south,-312.4111289,33.43304472,0.0,-7.35e-22,30.17123385
28887.10753,Lake Eyre,10day-mean,10,2018,Australia,south,-331.469988,2.819871142,0.0,-7.35e-22,30.2109505
20583.59967,Lake Eyre,10day-mean,10,2019,Australia,south,-342.2438319,2.031169521,0.0,-7.35e-22,31.05905226
42890.26983,Lake Eyre,10day-mean,10,2020,Australia,south,-330.4998045,9.610821657,0.0,-7.35e-22,29.76112384
1522944.238,Lake Eyre,10day-mean,10,2021,Australia,south,-308.4661699,11.71386873,0.0,-7.35e-22,27.90631167
43718.64962,Lake Eyre,10day-mean,10,2022,Australia,south,-297.5791541,34.21059654,0.0,-7.35e-22,28.53364075
898.9264526,Lake Eyre,10day-mean,10,2023,Australia,south,-311.7687256,5.153223629,0.0,-7.35e-22,29.46382646
29064.03275,Lake Eyre,10day-mean,10,2024,Australia,south,-328.0619583,9.524907739,0.0,-7.35e-22,30.28255545
,Lake Eyre,GSW-fallback,0,2025,Australia,south,-334.9809516,1.703410056,0.0,-7.35e-22,30.89083863
13000000.0,Lake Torrens,10day-mean,10,2000,Australia,south,-317.5935208,31.72136917,0.0,-7.35e-22,26.40354677
346596.5783,Lake Torrens,10day-mean,8,2001,Australia,south,-344.9575226,12.77986891,0.0,-7.35e-22,29.55547422
99.96884494,Lake Torrens,10day-mean,9,2002,Australia,south,-296.6905141,14.69267423,0.0,-7.3e-22,24.47311196
399039.1425,Lake Torrens,10day-mean,10,2003,Australia,south,-331.9375222,34.32614663,0.0,-7.28e-22,27.82914404
1332824.412,Lake Torrens,10day-mean,10,2004,Australia,south,-327.9549346,6.064272078,0.0,-7.290000000000001e-22,27.87269365
218616.1238,Lake Torrens,10day-mean,10,2005,Australia,south,-315.0872684,12.39675882,0.0,-7.35e-22,25.62051732
47300000.0,Lake Torrens,10day-mean,9,2006,Australia,south,-337.9666352,14.7316482,0.0,-7.35e-22,28.00751641
108785.3777,Lake Torrens,10day-mean,10,2007,Australia,south,-318.2982298,33.33088874,0.0,-7.35e-22,27.32214988
2416914.779,Lake Torrens,10day-mean,10,2008,Australia,south,-334.5824237,7.712119215,0.0,-7.35e-22,26.95968768
2961057.206,Lake Torrens,10day-mean,10,2009,Australia,south,-322.639838,25.28093641,0.0,-7.35e-22,27.28602259
77300000.0,Lake Torrens,10day-mean,9,2010,Australia,south,-317.1174716,19.80586034,0.0,-7.35e-22,27.40685603
1563666.428,Lake Torrens,10day-mean,9,2011,Australia,south,-297.6281368,32.80678385,0.0,-7.35e-22,27.09633287
47045.02925,Lake Torrens,10day-mean,9,2012,Australia,south,-316.61463,44.71569482,0.0,-7.35e-22,26.5191878
6115897.585,Lake Torrens,10day-mean,9,2013,Australia,south,-340.076102,5.296444715,0.0,-7.35e-22,27.54434893
811274.8069,Lake Torrens,10day-mean,10,2014,Australia,south,-333.7265558,20.26607003,0.0,-7.35e-22,27.98844378
2758512.991,Lake Torrens,10day-mean,8,2015,Australia,south,-318.7503522,23.80662763,0.0,-7.35e-22,27.12049033
16900000.0,Lake Torrens,10day-mean,10,2016,Australia,south,-331.3771368,8.737551623,0.0,-7.35e-22,27.92391882
4423060.881,Lake Torrens,10day-mean,10,2017,Australia,south,-305.2354365,30.68702524,0.0,-7.35e-22,27.51239815
10611.82864,Lake Torrens,10day-mean,10,2018,Australia,south,-324.3946887,7.321150711,0.0,-7.35e-22,27.74400533
37937.17776,Lake Torrens,10day-mean,10,2019,Australia,south,-343.9385052,2.974619364,0.0,-7.35e-22,28.84461463
42283.41247,Lake Torrens,10day-mean,10,2020,Australia,south,-333.0459953,21.15405698,0.0,-7.35e-22,27.28012734
4735067.99,Lake Torrens,10day-mean,10,2021,Australia,south,-308.9850945,15.12592045,0.0,-7.35e-22,25.66833331
632182.6619,Lake Torrens,10day-mean,10,2022,Australia,south,-300.2872021,27.56618474,0.0,-7.35e-22,26.24508979
10256.05239,Lake Torrens,10day-mean,10,2023,Australia,south,-324.6286245,12.00431659,0.0,-7.35e-22,27.17209555
4585.987775,Lake Torrens,10day-mean,10,2024,Australia,south,-326.6560016,23.7163743,0.0,-7.35e-22,27.6703869
,Lake Torrens,GSW-fallback,0,2025,Australia,south,-339.3036711,3.054568936,0.0,-7.35e-22,28.40013774
8110782.318,Lake Gairdner,10day-mean,10,2000,Australia,south,-323.0958401,21.15587579,0.0,-7.35e-22,25.04101944
18100000.0,Lake Gairdner,10day-mean,9,2001,Australia,south,-358.5372461,8.644460244,0.0,-7.35e-22,27.83188912
4497751.329,Lake Gairdner,10day-mean,10,2002,Australia,south,-294.6191341,11.16743659,0.0,-7.3e-22,22.48126865
303649.0056,Lake Gairdner,10day-mean,10,2003,Australia,south,-337.7520235,20.63779566,0.0,-7.28e-22,25.79486884
15846.36179,Lake Gairdner,10day-mean,10,2004,Australia,south,-324.2647489,13.13812942,0.0,-7.290000000000001e-22,25.75864331
921599.0184,Lake Gairdner,10day-mean,10,2005,Australia,south,-316.5618115,7.884935276,0.0,-7.35e-22,23.89575729
15757.57775,Lake Gairdner,10day-mean,10,2006,Australia,south,-330.1331891,10.81835291,0.0,-7.35e-22,25.48239289
9313047.308,Lake Gairdner,10day-mean,10,2007,Australia,south,-321.8516666,25.00220428,0.0,-7.35e-22,25.73278609
11614.76042,Lake Gairdner,10day-mean,10,2008,Australia,south,-328.5957707,13.96896489,0.0,-7.35e-22,24.88258021
19031.79568,Lake Gairdner,10day-mean,10,2009,Australia,south,-327.9499377,21.49979545,0.0,-7.35e-22,25.51482595
5261726.425,Lake Gairdner,10day-mean,10,2010,Australia,south,-334.1157261,8.114512274,0.0,-7.35e-22,26.10443603
11400000.0,Lake Gairdner,10day-mean,9,2011,Australia,south,-303.5384863,33.40338504,0.0,-7.35e-22,25.23208272
3797497.63,Lake Gairdner,10day-mean,8,2012,Australia,south,-311.0486268,33.80083546,0.0,-7.35e-22,24.75165365
5594444.599,Lake Gairdner,10day-mean,9,2013,Australia,south,-339.5687094,4.616301217,0.0,-7.35e-22,25.80956116
5727561.483,Lake Gairdner,10day-mean,10,2014,Australia,south,-333.4123409,19.21375448,0.0,-7.35e-22,26.01744369
29400000.0,Lake Gairdner,10day-mean,10,2015,Australia,south,-318.4106221,29.08817841,0.0,-7.35e-22,25.09847776
3802929.736,Lake Gairdner,10day-mean,10,2016,Australia,south,-333.1279813,4.255657526,0.0,-7.35e-22,26.12064099
10500000.0,Lake Gairdner,10day-mean,10,2017,Australia,south,-291.856565,35.63349198,0.0,-7.35e-22,25.08424678
2607519.076,Lake Gairdner,10day-mean,10,2018,Australia,south,-314.0660204,14.27389549,0.0,-7.35e-22,25.55083475
4085538.568,Lake Gairdner,10day-mean,10,2019,Australia,south,-334.5581652,2.898552496,0.0,-7.35e-22,26.46913684
9023527.619,Lake Gairdner,10day-mean,10,2020,Australia,south,-331.0948122,18.17121174,0.0,-7.35e-22,25.53836088
102000000.0,Lake Gairdner,10day-mean,10,2021,Australia,south,-304.0327844,19.90054919,0.0,-7.35e-22,23.72320011
53900000.0,Lake Gairdner,10day-mean,10,2022,Australia,south,-289.7586744,39.68913863,0.0,-7.35e-22,23.75254535
